"V1" "V2" "V3"
"701" "AIA" "BRB" "678.8924"
"702" "AIA" "BRN" "17448.25"
"703" "AIA" "BTN" "14158.53"
"704" "AIA" "BWA" "10755.58"
"705" "AIA" "CAF" "8986.486"
"706" "AIA" "CAN" "3217.205"
"707" "AIA" "CCK" "17786.57"
"708" "AIA" "CHE" "7076.804"
"709" "AIA" "CHL" "5812.355"
"710" "AIA" "CHN" "13563.45"
"711" "AIA" "CIV" "6564.114"
"712" "AIA" "CMR" "8254.07"
"713" "AIA" "COG" "8933.88"
"714" "AIA" "COK" "11407.72"
"715" "AIA" "COL" "1997.527"
"716" "AIA" "COM" "12126.61"
"717" "AIA" "CPV" "4229.038"
"718" "AIA" "CRI" "2442.21"
"719" "AIA" "CUB" "2085.536"
"720" "AIA" "CXR" "18545.94"
"721" "AIA" "CYM" "1933.212"
"722" "AIA" "CYP" "9421.874"
"723" "AIA" "CZE" "7588.314"
"724" "AIA" "DEU" "7065.73"
"725" "AIA" "DJI" "11281.44"
"726" "AIA" "DMA" "370.8826"
"727" "AIA" "DNK" "7455.702"
"728" "AIA" "DOM" "710.1719"
"729" "AIA" "DZA" "6708.63"
"730" "AIA" "ECU" "2658.563"
"731" "AIA" "EGY" "9412.407"
"732" "AIA" "ERI" "10700.66"
"733" "AIA" "ESH" "5184.992"
"734" "AIA" "ESP" "6138.721"
"735" "AIA" "EST" "8157.063"
"736" "AIA" "ETH" "10940.08"
"737" "AIA" "FIN" "8160.294"
"738" "AIA" "FJI" "13566.02"
"739" "AIA" "FLK" "7798.218"
"740" "AIA" "FRA" "6710.57"
"741" "AIA" "FRO" "6504.594"
"742" "AIA" "FSM" "14704.03"
"743" "AIA" "GAB" "8154.083"
"744" "AIA" "GBR" "6574.204"
"745" "AIA" "GEO" "10078.81"
"746" "AIA" "GHA" "6953.366"
"747" "AIA" "GIB" "5960.349"
"748" "AIA" "GIN" "5192.66"
"749" "AIA" "GLP" "284.5707"
"750" "AIA" "GMB" "4985.465"
"751" "AIA" "GNB" "5131.831"
"752" "AIA" "GNQ" "7970.402"
"753" "AIA" "GRC" "8509.137"
"754" "AIA" "GRD" "699.3012"
"755" "AIA" "GRL" "5187.219"
"756" "AIA" "GTM" "2954.631"
"757" "AIA" "GUF" "1883.692"
"758" "AIA" "GUY" "1380.743"
"759" "AIA" "HKG" "15517.92"
"760" "AIA" "HND" "2622.046"
"761" "AIA" "HRV" "7736.063"
"762" "AIA" "HTI" "979.3344"
"763" "AIA" "HUN" "7949.861"
"764" "AIA" "IDN" "18292.94"
"765" "AIA" "IND" "13294.82"
"766" "AIA" "IRL" "6217.235"
"767" "AIA" "IRN" "10898.14"
"768" "AIA" "IRQ" "10443.62"
"769" "AIA" "ISL" "5965.551"
"770" "AIA" "ISR" "9657.363"
"771" "AIA" "ITA" "7496.875"
"772" "AIA" "JAM" "1452.869"
"773" "AIA" "JOR" "9765.969"
"774" "AIA" "JPN" "13571.93"
"775" "AIA" "KAZ" "12066.74"
"776" "AIA" "KEN" "11108.07"
"777" "AIA" "KGZ" "11970.53"
"778" "AIA" "KHM" "16464.18"
"779" "AIA" "KIR" "13507.8"
"780" "AIA" "KNA" "110.3055"
"781" "AIA" "KOR" "13743.52"
"782" "AIA" "KWT" "10941.74"
"783" "AIA" "LAO" "15711.67"
"784" "AIA" "LBN" "9655.041"
"785" "AIA" "LBR" "5818.604"
"786" "AIA" "LBY" "7669.443"
"787" "AIA" "LCA" "517.793"
"788" "AIA" "LKA" "15094.98"
"789" "AIA" "LSO" "11048.21"
"790" "AIA" "LTU" "8269.709"
"791" "AIA" "LUX" "6993.768"
"792" "AIA" "LVA" "8156.395"
"793" "AIA" "MAC" "15512.78"
"794" "AIA" "MAR" "5811.697"
"795" "AIA" "MDA" "8686.297"
"796" "AIA" "MDG" "12758.88"
"797" "AIA" "MDV" "14654.97"
"798" "AIA" "MEX" "3798.638"
"799" "AIA" "MHL" "13441.06"
"800" "AIA" "MKD" "8230.904"
"801" "AIA" "MLI" "5921.195"
"802" "AIA" "MLT" "7746.688"
"803" "AIA" "MMR" "15522.93"
"804" "AIA" "MNG" "12606.91"
"805" "AIA" "MNP" "15153.56"
"806" "AIA" "MOZ" "11437.66"
"807" "AIA" "MRT" "4965.889"
"808" "AIA" "MSR" "191.4117"
"809" "AIA" "MTQ" "454.8102"
"810" "AIA" "MUS" "13816.65"
"811" "AIA" "MWI" "11209.52"
"812" "AIA" "MYS" "17129.25"
"813" "AIA" "NAM" "9826.64"
"814" "AIA" "NCL" "14865.49"
"815" "AIA" "NER" "6959.764"
"816" "AIA" "NFK" "14733.37"
"817" "AIA" "NGA" "7316.091"
"818" "AIA" "NIC" "2584.515"
"819" "AIA" "NIU" "12380.23"
"820" "AIA" "NLD" "6931.505"
"821" "AIA" "NOR" "7370.367"
"822" "AIA" "NPL" "13891.39"
"823" "AIA" "NRU" "14230.17"
"824" "AIA" "NZL" "13963.56"
"825" "AIA" "OMN" "12175.68"
"826" "AIA" "PAK" "12622.37"
"827" "AIA" "PAL" "9648.739"
"828" "AIA" "PAN" "2053.092"
"829" "AIA" "PCN" "8709.978"
"830" "AIA" "PER" "3707.215"
"831" "AIA" "PHL" "16352.84"
"832" "AIA" "PLW" "16598.35"
"833" "AIA" "PNG" "16636.75"
"834" "AIA" "POL" "8025.102"
"835" "AIA" "PRI" "324.5992"
"836" "AIA" "PRK" "13599.25"
"837" "AIA" "PRT" "5655.651"
"838" "AIA" "PRY" "4873.046"
"839" "AIA" "PYF" "10264.94"
"840" "AIA" "QAT" "11459.47"
"841" "AIA" "REU" "13619.2"
"842" "AIA" "ROM" "8547.076"
"843" "AIA" "RUS" "9001.682"
"844" "AIA" "RWA" "10415.35"
"845" "AIA" "SAU" "11057.99"
"846" "AIA" "SDN" "10051.97"
"847" "AIA" "SEN" "4874.319"
"848" "AIA" "SGP" "17433.24"
"849" "AIA" "SHN" "7344.848"
"850" "AIA" "SLB" "15296.01"
"851" "AIA" "SLE" "5481.237"
"852" "AIA" "SLV" "2835.996"
"853" "AIA" "SMR" "7479.189"
"854" "AIA" "SOM" "11885.28"
"855" "AIA" "SPM" "3229.092"
"856" "AIA" "STP" "7876.781"
"857" "AIA" "SUR" "1616.524"
"858" "AIA" "SVK" "7801.975"
"859" "AIA" "SVN" "7620.428"
"860" "AIA" "SWE" "7781.382"
"861" "AIA" "SWZ" "11307.62"
"862" "AIA" "SYC" "13191.42"
"863" "AIA" "SYR" "9740.081"
"864" "AIA" "TCA" "918.5014"
"865" "AIA" "TCD" "8351.872"
"866" "AIA" "TGO" "7101.722"
"867" "AIA" "THA" "16046.65"
"868" "AIA" "TJK" "11963.44"
"869" "AIA" "TKL" "12319.73"
"870" "AIA" "TKM" "11291.61"
"871" "AIA" "TMP" "18610.23"
"872" "AIA" "TON" "12972.39"
"873" "AIA" "TTO" "860.368"
"874" "AIA" "TUN" "7350.259"
"875" "AIA" "TUR" "8862.689"
"876" "AIA" "TUV" "13234.22"
"877" "AIA" "TWN" "15188.89"
"878" "AIA" "TZA" "11557.67"
"879" "AIA" "UGA" "10602.5"
"880" "AIA" "UKR" "8711.546"
"881" "AIA" "URY" "5958.545"
"882" "AIA" "USA" "2717.069"
"883" "AIA" "UZB" "11788.01"
"884" "AIA" "VCT" "591.869"
"885" "AIA" "VEN" "946.1678"
"886" "AIA" "VGB" "165.8035"
"887" "AIA" "VNM" "15503.53"
"888" "AIA" "VUT" "14614.55"
"889" "AIA" "WLF" "12887.44"
"890" "AIA" "WSM" "14169.17"
"891" "AIA" "YEM" "11231.5"
"892" "AIA" "YUG" "8101.416"
"893" "AIA" "ZAF" "10390.02"
"894" "AIA" "ZAR" "8943.317"
"895" "AIA" "ZMB" "10685.62"
"896" "AIA" "ZWE" "11045.85"
"897" "ALB" "ABW" "9091.742"
"898" "ALB" "AFG" "4342.117"
"899" "ALB" "AGO" "5623.827"
"900" "ALB" "AIA" "8108.476"
"901" "ALB" "ALB" "63.7731"
"902" "ALB" "AND" "1519.551"
"903" "ALB" "ANT" "9028.003"
"904" "ALB" "ARE" "3702.809"
"905" "ALB" "ARG" "11632.19"
"906" "ALB" "ARM" "2077.855"
"907" "ALB" "ATG" "8082.156"
"908" "ALB" "AUS" "15722.44"
"909" "ALB" "AUT" "812.9326"
"910" "ALB" "AZE" "2520.89"
"911" "ALB" "BDI" "5067.598"
"912" "ALB" "BEL" "1589.107"
"913" "ALB" "BEN" "4249.507"
"914" "ALB" "BFA" "3845.117"
"915" "ALB" "BGD" "6719.066"
"916" "ALB" "BGR" "324.0465"
"917" "ALB" "BHR" "3285.379"
"918" "ALB" "BHS" "8763.203"
"919" "ALB" "BIH" "303.8697"
"920" "ALB" "BLR" "1505.639"
"921" "ALB" "BLZ" "10230.51"
"922" "ALB" "BMU" "7305.79"
"923" "ALB" "BOL" "11056.12"
"924" "ALB" "BRA" "9943.985"
"925" "ALB" "BRB" "8181.91"
"926" "ALB" "BRN" "10082.97"
"927" "ALB" "BTN" "6426.47"
"928" "ALB" "BWA" "7381.93"
"929" "ALB" "CAF" "4114.247"
"930" "ALB" "CAN" "7606.625"
"931" "ALB" "CCK" "9878.188"
"932" "ALB" "CHE" "1167.984"
"933" "ALB" "CHL" "12432.5"
"934" "ALB" "CHN" "7686.079"
"935" "ALB" "CIV" "4655.998"
"936" "ALB" "CMR" "4253.419"
"937" "ALB" "COG" "5092.883"
"938" "ALB" "COK" "17792.69"
"939" "ALB" "COL" "10083.01"
"940" "ALB" "COM" "6371.083"
"941" "ALB" "CPV" "5090.82"
"942" "ALB" "CRI" "10418.61"
"943" "ALB" "CUB" "9295.044"
"944" "ALB" "CXR" "10442.01"
"945" "ALB" "CYM" "9502.166"
"946" "ALB" "CYP" "1366.294"
"947" "ALB" "CZE" "1060.922"
"948" "ALB" "DEU" "1493.096"
"949" "ALB" "DJI" "4015.761"
"950" "ALB" "DMA" "8173.444"
"951" "ALB" "DNK" "1679.912"
"952" "ALB" "DOM" "8638.148"
"953" "ALB" "DZA" "1533.738"
"954" "ALB" "ECU" "10728.15"
"955" "ALB" "EGY" "1623.328"
"956" "ALB" "ERI" "3426.688"
"957" "ALB" "ESH" "3392.319"
"958" "ALB" "ESP" "1977.061"
"959" "ALB" "EST" "2041.537"
"960" "ALB" "ETH" "4050.716"
"961" "ALB" "FIN" "2122.475"
"962" "ALB" "FJI" "16745.12"
"963" "ALB" "FLK" "12773.21"
"964" "ALB" "FRA" "1603.534"
"965" "ALB" "FRO" "2900.948"
"966" "ALB" "FSM" "13196.33"
"967" "ALB" "GAB" "4676.458"
"968" "ALB" "GBR" "1895.345"
"969" "ALB" "GEO" "2076.242"
"970" "ALB" "GHA" "4453.75"
"971" "ALB" "GIB" "2251.487"
"972" "ALB" "GIN" "4965.696"
"973" "ALB" "GLP" "8153.266"
"974" "ALB" "GMB" "4694.403"
"975" "ALB" "GNB" "4758.288"
"976" "ALB" "GNQ" "4325.311"
"977" "ALB" "GRC" "500.1241"
"978" "ALB" "GRD" "8432.149"
"979" "ALB" "GRL" "5089.978"
"980" "ALB" "GTM" "10563.5"
"981" "ALB" "GUF" "8166.574"
"982" "ALB" "GUY" "8516.926"
"983" "ALB" "HKG" "8747.532"
"984" "ALB" "HND" "10354.04"
"985" "ALB" "HRV" "585.956"
"986" "ALB" "HTI" "8840.73"
"987" "ALB" "HUN" "689.0358"
"988" "ALB" "IDN" "10212.24"
"989" "ALB" "IND" "5322.44"
"990" "ALB" "IRL" "2355.755"
"991" "ALB" "IRN" "2808.604"
"992" "ALB" "IRQ" "2343.134"
"993" "ALB" "ISL" "3675.061"
"994" "ALB" "ISR" "1680.884"
"995" "ALB" "ITA" "611.7626"
"996" "ALB" "JAM" "9240.724"
"997" "ALB" "JOR" "1773.421"
"998" "ALB" "JPN" "9501.873"
"999" "ALB" "KAZ" "4615.345"
"1000" "ALB" "KEN" "5045.083"
"1001" "ALB" "KGZ" "4444.737"
"1002" "ALB" "KHM" "8762.518"
"1003" "ALB" "KIR" "14570.17"
"1004" "ALB" "KNA" "8144.748"
"1005" "ALB" "KOR" "8562.792"
"1006" "ALB" "KWT" "2868.303"
"1007" "ALB" "LAO" "8119.246"
"1008" "ALB" "LBN" "1609.733"
"1009" "ALB" "LBR" "4933.823"
"1010" "ALB" "LBY" "1126.319"
"1011" "ALB" "LCA" "8230.828"
"1012" "ALB" "LKA" "7028.389"
"1013" "ALB" "LSO" "7902.8"
"1014" "ALB" "LTU" "1540.066"
"1015" "ALB" "LUX" "1404.884"
"1016" "ALB" "LVA" "1765.015"
"1017" "ALB" "MAC" "8700.824"
"1018" "ALB" "MAR" "2473.619"
"1019" "ALB" "MDA" "955.9489"
"1020" "ALB" "MDG" "7283.476"
"1021" "ALB" "MDV" "6737.666"
"1022" "ALB" "MEX" "10807.12"
"1023" "ALB" "MHL" "13898.79"
"1024" "ALB" "MKD" "155.9628"
"1025" "ALB" "MLI" "4178.792"
"1026" "ALB" "MLT" "759.1236"
"1027" "ALB" "MMR" "7666.058"
"1028" "ALB" "MNG" "6559.96"
"1029" "ALB" "MNP" "11641.92"
"1030" "ALB" "MOZ" "7605.371"
"1031" "ALB" "MRT" "4264.968"
"1032" "ALB" "MSR" "8144.219"
"1033" "ALB" "MTQ" "8197.883"
"1034" "ALB" "MUS" "7871.458"
"1035" "ALB" "MWI" "6321.25"
"1036" "ALB" "MYS" "9108.602"
"1037" "ALB" "NAM" "7117.55"
"1038" "ALB" "NCL" "16267.53"
"1039" "ALB" "NER" "3539.309"
"1040" "ALB" "NFK" "16854.55"
"1041" "ALB" "NGA" "4207.215"
"1042" "ALB" "NIC" "10434.08"
"1043" "ALB" "NIU" "17383.68"
"1044" "ALB" "NLD" "1664.815"
"1045" "ALB" "NOR" "2160.437"
"1046" "ALB" "NPL" "6050.166"
"1047" "ALB" "NRU" "14417.34"
"1048" "ALB" "NZL" "17971.9"
"1049" "ALB" "OMN" "4096.846"
"1050" "ALB" "PAK" "4709.623"
"1051" "ALB" "PAL" "1700.268"
"1052" "ALB" "PAN" "10127.47"
"1053" "ALB" "PCN" "16723.36"
"1054" "ALB" "PER" "11472.13"
"1055" "ALB" "PHL" "9850.101"
"1056" "ALB" "PLW" "11474.01"
"1057" "ALB" "PNG" "13790.3"
"1058" "ALB" "POL" "1218.313"
"1059" "ALB" "PRI" "8344.56"
"1060" "ALB" "PRK" "8371.93"
"1061" "ALB" "PRT" "2472.398"
"1062" "ALB" "PRY" "10877.48"
"1063" "ALB" "PYF" "17197.47"
"1064" "ALB" "QAT" "3422.078"
"1065" "ALB" "REU" "7839.226"
"1066" "ALB" "ROM" "617.6277"
"1067" "ALB" "RUS" "2063.678"
"1068" "ALB" "RWA" "4925.967"
"1069" "ALB" "SAU" "3104.873"
"1070" "ALB" "SDN" "3119.727"
"1071" "ALB" "SEN" "4656.532"
"1072" "ALB" "SGP" "9424.125"
"1073" "ALB" "SHN" "6892.819"
"1074" "ALB" "SLB" "14760.26"
"1075" "ALB" "SLE" "4893.526"
"1076" "ALB" "SLV" "10535.93"
"1077" "ALB" "SMR" "666.4761"
"1078" "ALB" "SOM" "5067.311"
"1079" "ALB" "SPM" "5871.867"
"1080" "ALB" "STP" "4764.449"
"1081" "ALB" "SUR" "8338.317"
"1082" "ALB" "SVK" "788.7294"
"1083" "ALB" "SVN" "678.3095"
"1084" "ALB" "SWE" "2006.998"
"1085" "ALB" "SWZ" "7621.19"
"1086" "ALB" "SYC" "6266.362"
"1087" "ALB" "SYR" "1694.973"
"1088" "ALB" "TCA" "8536.265"
"1089" "ALB" "TCD" "3280.218"
"1090" "ALB" "TGO" "4321.444"
"1091" "ALB" "THA" "8241.192"
"1092" "ALB" "TJK" "4136.511"
"1093" "ALB" "TKL" "16251.92"
"1094" "ALB" "TKM" "3299.434"
"1095" "ALB" "TMP" "11960.79"
"1096" "ALB" "TON" "17378.83"
"1097" "ALB" "TTO" "8516.849"
"1098" "ALB" "TUN" "968.0001"
"1099" "ALB" "TUR" "765.4231"
"1100" "ALB" "TUV" "15853.2"
"1101" "ALB" "TWN" "9109.091"
"1102" "ALB" "TZA" "5719.308"
"1103" "ALB" "UGA" "4740.878"
"1104" "ALB" "UKR" "1303.97"
"1105" "ALB" "URY" "11489.65"
"1106" "ALB" "USA" "7439.631"
"1107" "ALB" "UZB" "4072.698"
"1108" "ALB" "VCT" "8309.629"
"1109" "ALB" "VEN" "8971.885"
"1110" "ALB" "VGB" "8219.744"
"1111" "ALB" "VNM" "8172.986"
"1112" "ALB" "VUT" "16048.52"
"1113" "ALB" "WLF" "16548.34"
"1114" "ALB" "WSM" "15940.78"
"1115" "ALB" "YEM" "3720.742"
"1116" "ALB" "YUG" "393.4831"
"1117" "ALB" "ZAF" "8378.26"
"1118" "ALB" "ZAR" "5099.663"
"1119" "ALB" "ZMB" "6381.482"
"1120" "ALB" "ZWE" "6686.429"
"1121" "AND" "ABW" "7572.788"
"1122" "AND" "AFG" "5806.359"
"1123" "AND" "AGO" "5837.088"
"1124" "AND" "AIA" "6589.531"
"1125" "AND" "ALB" "1519.551"
"1126" "AND" "AND" "8.0054"
"1127" "AND" "ANT" "7510.184"
"1128" "AND" "ARE" "5209.695"
"1129" "AND" "ARG" "10534.54"
"1130" "AND" "ARM" "3563.803"
"1131" "AND" "ATG" "6565.212"
"1132" "AND" "AUS" "17230.53"
"1133" "AND" "AUT" "1322.201"
"1134" "AND" "AZE" "3989.107"
"1135" "AND" "BDI" "5822.925"
"1136" "AND" "BEL" "952.5"
"1137" "AND" "BEN" "4019.15"
"1138" "AND" "BFA" "3371.456"
"1139" "AND" "BGD" "8174.574"
"1140" "AND" "BGR" "1781.612"
"1141" "AND" "BHR" "4788.091"
"1142" "AND" "BHS" "7282.864"
"1143" "AND" "BIH" "1380.175"
"1144" "AND" "BLR" "2286.099"
"1145" "AND" "BLZ" "8757.089"
"1146" "AND" "BMU" "5821.214"
"1147" "AND" "BOL" "9673.922"
"1148" "AND" "BRA" "8853.326"
"1149" "AND" "BRB" "6678.091"
"1150" "AND" "BRN" "11525.79"
"1151" "AND" "BTN" "7857.009"
"1152" "AND" "BWA" "7893.741"
"1153" "AND" "CAF" "4568.265"
"1154" "AND" "CAN" "6296.456"
"1155" "AND" "CCK" "11386.56"
"1156" "AND" "CHE" "681.8435"
"1157" "AND" "CHL" "11200.91"
"1158" "AND" "CHN" "8764.593"
"1159" "AND" "CIV" "4174.22"
"1160" "AND" "CMR" "4414.949"
"1161" "AND" "COG" "5383.058"
"1162" "AND" "COK" "17089.32"
"1163" "AND" "COL" "8567.797"
"1164" "AND" "COM" "7379.25"
"1165" "AND" "CPV" "3890.611"
"1166" "AND" "CRI" "8906.517"
"1167" "AND" "CUB" "7824.306"
"1168" "AND" "CXR" "11961.51"
"1169" "AND" "CYM" "8010.3"
"1170" "AND" "CYP" "2861.284"
"1171" "AND" "CZE" "1302.353"
"1172" "AND" "DEU" "1080.611"
"1173" "AND" "DJI" "5287.48"
"1174" "AND" "DMA" "6660.167"
"1175" "AND" "DNK" "1668.749"
"1176" "AND" "DOM" "7120.631"
"1177" "AND" "DZA" "643.623"
"1178" "AND" "ECU" "9215.95"
"1179" "AND" "EGY" "2985.844"
"1180" "AND" "ERI" "4669.943"
"1181" "AND" "ESH" "2163.826"
"1182" "AND" "ESP" "492.9274"
"1183" "AND" "EST" "2464.161"
"1184" "AND" "ETH" "5203.134"
"1185" "AND" "FIN" "2526.079"
"1186" "AND" "FJI" "17306.23"
"1187" "AND" "FLK" "11941.49"
"1188" "AND" "FRA" "711.5485"
"1189" "AND" "FRO" "2239.791"
"1190" "AND" "FSM" "14049.99"
"1191" "AND" "GAB" "4753.982"
"1192" "AND" "GBR" "1009.577"
"1193" "AND" "GEO" "3538.256"
"1194" "AND" "GHA" "4116.134"
"1195" "AND" "GIB" "921.2926"
"1196" "AND" "GIN" "4036.716"
"1197" "AND" "GLP" "6638.16"
"1198" "AND" "GMB" "3672.97"
"1199" "AND" "GNB" "3791.846"
"1200" "AND" "GNQ" "4373.242"
"1201" "AND" "GRC" "1947.636"
"1202" "AND" "GRD" "6926.07"
"1203" "AND" "GRL" "4099.918"
"1204" "AND" "GTM" "9085.305"
"1205" "AND" "GUF" "6739.776"
"1206" "AND" "GUY" "7044.977"
"1207" "AND" "HKG" "10060.04"
"1208" "AND" "HND" "8861.475"
"1209" "AND" "HRV" "1210.269"
"1210" "AND" "HTI" "7326.139"
"1211" "AND" "HUN" "1484.944"
"1212" "AND" "IDN" "11727.25"
"1213" "AND" "IND" "6800.609"
"1214" "AND" "IRL" "1335.314"
"1215" "AND" "IRN" "4317.099"
"1216" "AND" "IRQ" "3861.061"
"1217" "AND" "ISL" "2833.952"
"1218" "AND" "ISR" "3140.696"
"1219" "AND" "ITA" "909.03"
"1220" "AND" "JAM" "7732.52"
"1221" "AND" "JOR" "3242.597"
"1222" "AND" "JPN" "10354.8"
"1223" "AND" "KAZ" "5930.748"
"1224" "AND" "KEN" "6022.721"
"1225" "AND" "KGZ" "5777.586"
"1226" "AND" "KHM" "10220.6"
"1227" "AND" "KIR" "15078.21"
"1228" "AND" "KNA" "6626.813"
"1229" "AND" "KOR" "9559.896"
"1230" "AND" "KWT" "4378.464"
"1231" "AND" "LAO" "9549.881"
"1232" "AND" "LBN" "3101.943"
"1233" "AND" "LBR" "4202.748"
"1234" "AND" "LBY" "1490.659"
"1235" "AND" "LCA" "6721.196"
"1236" "AND" "LKA" "8543.874"
"1237" "AND" "LSO" "8424.815"
"1238" "AND" "LTU" "2198.052"
"1239" "AND" "LUX" "867.6033"
"1240" "AND" "LVA" "2266.706"
"1241" "AND" "MAC" "10018.33"
"1242" "AND" "MAR" "1190.488"
"1243" "AND" "MDA" "2205.669"
"1244" "AND" "MDG" "8298.818"
"1245" "AND" "MDV" "8228.938"
"1246" "AND" "MEX" "9404.528"
"1247" "AND" "MHL" "14409.84"
"1248" "AND" "MKD" "1642.107"
"1249" "AND" "MLI" "3444.35"
"1250" "AND" "MLT" "1340.487"
"1251" "AND" "MMR" "9136.34"
"1252" "AND" "MNG" "7598.026"
"1253" "AND" "MNP" "12643.18"
"1254" "AND" "MOZ" "8261.125"
"1255" "AND" "MRT" "3173.049"
"1256" "AND" "MSR" "6627.453"
"1257" "AND" "MTQ" "6686.647"
"1258" "AND" "MUS" "9030.344"
"1259" "AND" "MWI" "7100.229"
"1260" "AND" "MYS" "10613.65"
"1261" "AND" "NAM" "7417.142"
"1262" "AND" "NCL" "17383.81"
"1263" "AND" "NER" "3224.456"
"1264" "AND" "NFK" "18106.59"
"1265" "AND" "NGA" "4017.01"
"1266" "AND" "NIC" "8932.146"
"1267" "AND" "NIU" "17297.93"
"1268" "AND" "NLD" "1125.463"
"1269" "AND" "NOR" "2038.357"
"1270" "AND" "NPL" "7501.161"
"1271" "AND" "NRU" "15140.75"
"1272" "AND" "NZL" "19455.71"
"1273" "AND" "OMN" "5610.909"
"1274" "AND" "PAK" "6165.773"
"1275" "AND" "PAL" "3146.761"
"1276" "AND" "PAN" "8608.732"
"1277" "AND" "PCN" "15230.48"
"1278" "AND" "PER" "10007.42"
"1279" "AND" "PHL" "11174.03"
"1280" "AND" "PLW" "12727.14"
"1281" "AND" "PNG" "15066.21"
"1282" "AND" "POL" "1817.341"
"1283" "AND" "PRI" "6825.083"
"1284" "AND" "PRK" "9362.678"
"1285" "AND" "PRT" "990.3965"
"1286" "AND" "PRY" "9674.987"
"1287" "AND" "PYF" "16134.52"
"1288" "AND" "QAT" "4922.985"
"1289" "AND" "REU" "8962.349"
"1290" "AND" "ROM" "1992.572"
"1291" "AND" "RUS" "2973.003"
"1292" "AND" "RWA" "5716.846"
"1293" "AND" "SAU" "4576.11"
"1294" "AND" "SDN" "4211.459"
"1295" "AND" "SEN" "3593.611"
"1296" "AND" "SGP" "10928.88"
"1297" "AND" "SHN" "6543.495"
"1298" "AND" "SLB" "15799.38"
"1299" "AND" "SLE" "4051.223"
"1300" "AND" "SLV" "9048.448"
"1301" "AND" "SMR" "905.0686"
"1302" "AND" "SOM" "6262.439"
"1303" "AND" "SPM" "4491.833"
"1304" "AND" "STP" "4736.819"
"1305" "AND" "SUR" "6886.903"
"1306" "AND" "SVK" "1374.983"
"1307" "AND" "SVN" "1107.667"
"1308" "AND" "SWE" "2191.849"
"1309" "AND" "SWZ" "8242.634"
"1310" "AND" "SYC" "7546.938"
"1311" "AND" "SYR" "3187.884"
"1312" "AND" "TCA" "7025.803"
"1313" "AND" "TCD" "3619.052"
"1314" "AND" "TGO" "4043.897"
"1315" "AND" "THA" "9708.485"
"1316" "AND" "TJK" "5558.318"
"1317" "AND" "TKL" "16251.59"
"1318" "AND" "TKM" "4769.48"
"1319" "AND" "TMP" "13423.82"
"1320" "AND" "TON" "17638.12"
"1321" "AND" "TTO" "7015.764"
"1322" "AND" "TUN" "976.5522"
"1323" "AND" "TUR" "2274.607"
"1324" "AND" "TUV" "16242.99"
"1325" "AND" "TWN" "10321.88"
"1326" "AND" "TZA" "6693.941"
"1327" "AND" "UGA" "5626.734"
"1328" "AND" "UKR" "2372.859"
"1329" "AND" "URY" "10421.2"
"1330" "AND" "USA" "6064.699"
"1331" "AND" "UZB" "5456.436"
"1332" "AND" "VCT" "6801.578"
"1333" "AND" "VEN" "7458.762"
"1334" "AND" "VGB" "6700.231"
"1335" "AND" "VNM" "9560.423"
"1336" "AND" "VUT" "17008.95"
"1337" "AND" "WLF" "16776.37"
"1338" "AND" "WSM" "16704.83"
"1339" "AND" "YEM" "5058.757"
"1340" "AND" "YUG" "1547.884"
"1341" "AND" "ZAF" "8681.076"
"1342" "AND" "ZAR" "5392.006"
"1343" "AND" "ZMB" "7009.829"
"1344" "AND" "ZWE" "7367.205"
"1345" "ANT" "ABW" "136.3848"
"1346" "ANT" "AFG" "13218.26"
"1347" "ANT" "AGO" "9383.188"
"1348" "ANT" "AIA" "927.4568"
"1349" "ANT" "ALB" "9028.003"
"1350" "ANT" "AND" "7510.184"
"1351" "ANT" "ANT" "11.6538"
"1352" "ANT" "ARE" "12658.23"
"1353" "ANT" "ARG" "5320.497"
"1354" "ANT" "ARM" "11053.4"
"1355" "ANT" "ATG" "947.6385"
"1356" "ANT" "AUS" "15308.32"
"1357" "ANT" "AUT" "8669.74"
"1358" "ANT" "AZE" "11453.18"
"1359" "ANT" "BDI" "10992.4"
"1360" "ANT" "BEL" "7803.627"
"1361" "ANT" "BEN" "7855.524"
"1362" "ANT" "BFA" "7295.578"
"1363" "ANT" "BGD" "15456.57"
"1364" "ANT" "BGR" "9288.063"
"1365" "ANT" "BHR" "12231.62"
"1366" "ANT" "BHS" "1693.72"
"1367" "ANT" "BIH" "8878.014"
"1368" "ANT" "BLR" "9348.457"
"1369" "ANT" "BLZ" "2212.179"
"1370" "ANT" "BMU" "2287.614"
"1371" "ANT" "BOL" "3184.275"
"1372" "ANT" "BRA" "4649.895"
"1373" "ANT" "BRB" "1018"
"1374" "ANT" "BRN" "18089.55"
"1375" "ANT" "BTN" "15059"
"1376" "ANT" "BWA" "11059.96"
"1377" "ANT" "CAF" "9648.794"
"1378" "ANT" "CAN" "3651.909"
"1379" "ANT" "CCK" "18485.61"
"1380" "ANT" "CHE" "8003.54"
"1381" "ANT" "CHL" "5078.572"
"1382" "ANT" "CHN" "14217.89"
"1383" "ANT" "CIV" "7167.161"
"1384" "ANT" "CMR" "8889.15"
"1385" "ANT" "COG" "9482.982"
"1386" "ANT" "COK" "10585.62"
"1387" "ANT" "COL" "1070.535"
"1388" "ANT" "COM" "12670.43"
"1389" "ANT" "CPV" "4918.747"
"1390" "ANT" "CRI" "1669.57"
"1391" "ANT" "CUB" "1881.569"
"1392" "ANT" "CXR" "19420.57"
